head,tail,level
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Bishop_of_Rome,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Catholic_Church,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Archbasilica_of_Saint_John_Lateran,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Christian_pilgrimage,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/St._Peter's_(disambiguation),2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/List_of_largest_church_buildings_in_the_world,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Major_basilica,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Saint_Peter's_tomb,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Renaissance_architecture,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Saint_Peter,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Gian_Lorenzo_Bernini,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/High_altar,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Rome,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/St._Peter's_Cathedral_(disambiguation),2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Basilica,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Christianity,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Apostles,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Counter-reformation,2
